,e1,e2,intensity
ELL<->NET,ELL,NET,0.005524271728019899
SAG<->TPA,SAG,TPA,0.005524271728019899
EED<->LAT,EED,LAT,0.005524271728019899
CTSB<->MYC,CTSB,MYC,0.005524271728019899
SON<->TNR,SON,TNR,0.005524271728019899
CEBPD<->FADD,CEBPD,FADD,0.005524271728019899
SAG<->TRIO,SAG,TRIO,0.005524271728019899
ELL<->NCA,ELL,NCA,0.005524271728019899
ELL<->MYC,ELL,MYC,0.005524271728019899
NBN<->XG,NBN,XG,0.005524271728019899
TCR<->TXN,TCR,TXN,0.005524271728019899
GLA<->XK,GLA,XK,0.005524271728019899
GLA<->XB,GLA,XB,0.005524271728019899
GTT<->MSC,GTT,MSC,0.005524271728019899
SON<->XK,SON,XK,0.005524271728019899
MENT<->WHITE,MENT,WHITE,0.005524271728019899
ATF<->GLA,ATF,GLA,0.005524271728019899
CIR<->GAN,CIR,GAN,0.005524271728019899
MB<->XK,MB,XK,0.005524271728019899
CEL<->GLA,CEL,GLA,0.005524271728019899
MENT<->XIAP,MENT,XIAP,0.005524271728019899
GLA<->TXN,GLA,TXN,0.005524271728019899
ELL<->MUCIN,ELL,MUCIN,0.005524271728019899
GGH<->NOV,GGH,NOV,0.005524271728019899
GRN<->MSC,GRN,MSC,0.005524271728019899
AHR<->CEBPD,AHR,CEBPD,0.005524271728019899
MENT<->ZNF,MENT,ZNF,0.005524271728019899
AFM<->XK,AFM,XK,0.005524271728019899
GLA<->TSLP,GLA,TSLP,0.005524271728019899
GGH<->NRM,GGH,NRM,0.005524271728019899
MIF<->XK,MIF,XK,0.005524271728019899
EMB<->ERG,EMB,ERG,0.005524271728019899
SON<->VCAN,SON,VCAN,0.005524271728019899
END<->XB,END,XB,0.005524271728019899
ARNT<->ER,ARNT,ER,0.005524271728019899
CTSB<->WHITE,CTSB,WHITE,0.005524271728019899
ELL<->ORF,ELL,ORF,0.005524271728019899
SAG<->ZNF,SAG,ZNF,0.005524271728019899
LRP<->PTP,LRP,PTP,0.005524271728019899
MIF<->VCAN,MIF,VCAN,0.005524271728019899
ATF<->GC,ATF,GC,0.005524271728019899
LRP<->RICTOR,LRP,RICTOR,0.005524271728019899
CEBPD<->GAA,CEBPD,GAA,0.005524271728019899
LRP<->RRAD,LRP,RRAD,0.005524271728019899
CEBPD<->GAG,CEBPD,GAG,0.005524271728019899
EED<->LCK,EED,LCK,0.005524271728019899
TPO<->XK,TPO,XK,0.005524271728019899
LRP<->SAG,LRP,SAG,0.005524271728019899
GTT<->NOV,GTT,NOV,0.005524271728019899
CEL<->GAG,CEL,GAG,0.005524271728019899
CIR<->ELL,CIR,ELL,0.005524271728019899
ELL<->PALM,ELL,PALM,0.005524271728019899
CW<->SMO,CW,SMO,0.005524271728019899
TCR<->XK,TCR,XK,0.005524271728019899
CEBPD<->GAPDH,CEBPD,GAPDH,0.005524271728019899
LRP<->SDHD,LRP,SDHD,0.005524271728019899
FGA<->PGF,FGA,PGF,0.005524271728019899
CEBPD<->GC,CEBPD,GC,0.005524271728019899
END<->TNR,END,TNR,0.005524271728019899
GTT<->NRM,GTT,NRM,0.005524271728019899
GLA<->RRAD,GLA,RRAD,0.005524271728019899
GGH<->PC,GGH,PC,0.005524271728019899
GLA<->SMO,GLA,SMO,0.005524271728019899
GGH<->PDC,GGH,PDC,0.005524271728019899
BF<->DCC,BF,DCC,0.005524271728019899
ELL<->NGF,ELL,NGF,0.005524271728019899
CEBPD<->FH,CEBPD,FH,0.005524271728019899
ELL<->NODAL,ELL,NODAL,0.005524271728019899
SAG<->UNKNOWN,SAG,UNKNOWN,0.005524271728019899
CEL<->GC,CEL,GC,0.005524271728019899
AID<->FAP,AID,FAP,0.005524271728019899
CEL<->GAPDH,CEL,GAPDH,0.005524271728019899
SAG<->VIM,SAG,VIM,0.005524271728019899
TPR<->UCN,TPR,UCN,0.005524271728019899
ELL<->NTM,ELL,NTM,0.005524271728019899
ARNT<->FADD,ARNT,FADD,0.005524271728019899
GLA<->SDHD,GLA,SDHD,0.005524271728019899
GGH<->PGF,GGH,PGF,0.005524271728019899
GLA<->SAG,GLA,SAG,0.005524271728019899
SAG<->WHITE,SAG,WHITE,0.005524271728019899
CELL<->TXN,CELL,TXN,0.005524271728019899
SAG<->WIRE,SAG,WIRE,0.005524271728019899
ELL<->NRM,ELL,NRM,0.005524271728019899
SAG<->XG,SAG,XG,0.005524271728019899
CW<->FOV,CW,FOV,0.005524271728019899
TCR<->TRA,TCR,TRA,0.005524271728019899
LRP<->NCSTN,LRP,NCSTN,0.005524271728019899
GTT<->PC,GTT,PC,0.005524271728019899
NBN<->RD,NBN,RD,0.005524271728019899
ACD<->EMB,ACD,EMB,0.005524271728019899
CEL<->HP,CEL,HP,0.005524271728019899
MENT<->TF,MENT,TF,0.005524271728019899
MALL<->MYC,MALL,MYC,0.005524271728019899
MENT<->TG,MENT,TG,0.005524271728019899
GTT<->LAT,GTT,LAT,0.005524271728019899
ELL<->MIF,ELL,MIF,0.005524271728019899
CEBPD<->CNP,CEBPD,CNP,0.005524271728019899
CBP<->LRP,CBP,LRP,0.005524271728019899
CEL<->HLA,CEL,HLA,0.005524271728019899
NBN<->PROTHROMBIN,NBN,PROTHROMBIN,0.005524271728019899
ARNT<->CRP,ARNT,CRP,0.005524271728019899
MENT<->TNF,MENT,TNF,0.005524271728019899
CEBPD<->COIL,CEBPD,COIL,0.005524271728019899
TRE<->XK,TRE,XK,0.005524271728019899
GTT<->LCK,GTT,LCK,0.005524271728019899
BID<->RICTOR,BID,RICTOR,0.005524271728019899
CEBPD<->CPD,CEBPD,CPD,0.005524271728019899
CEBPD<->CPE,CEBPD,CPE,0.005524271728019899
CEBPD<->CPM,CEBPD,CPM,0.005524271728019899
CIR<->HRK,CIR,HRK,0.005524271728019899
MENT<->TPA,MENT,TPA,0.005524271728019899
GPCR<->HEXA,GPCR,HEXA,0.005524271728019899
CEBPD<->CELL,CEBPD,CELL,0.005524271728019899
TAT<->VCAN,TAT,VCAN,0.005524271728019899
FGA<->XG,FGA,XG,0.005524271728019899
BCR<->RRAD,BCR,RRAD,0.005524271728019899
ARNTL<->CPD,ARNTL,CPD,0.005524271728019899
CEL<->IK,CEL,IK,0.005524271728019899
BHMT<->GAN,BHMT,GAN,0.005524271728019899
GGH<->MAL,GGH,MAL,0.005524271728019899
CCK<->RRAD,CCK,RRAD,0.005524271728019899
SPIN<->XK,SPIN,XK,0.005524271728019899
BID<->PTP,BID,PTP,0.005524271728019899
BCR<->PTP,BCR,PTP,0.005524271728019899
AFM<->GAN,AFM,GAN,0.005524271728019899
BCR<->RICTOR,BCR,RICTOR,0.005524271728019899
CEL<->IGH,CEL,IGH,0.005524271728019899
ELL<->MHC,ELL,MHC,0.005524271728019899
TAT<->TXN,TAT,TXN,0.005524271728019899
CEA<->XK,CEA,XK,0.005524271728019899
BCR<->SAG,BCR,SAG,0.005524271728019899
CEL<->HRG,CEL,HRG,0.005524271728019899
MENT<->TAT,MENT,TAT,0.005524271728019899
MAL<->PIR,MAL,PIR,0.005524271728019899
MENT<->TCR,MENT,TCR,0.005524271728019899
CEL<->HPR,CEL,HPR,0.005524271728019899
ELL<->MET,ELL,MET,0.005524271728019899
CCK<->DBT,CCK,DBT,0.005524271728019899
ARNT<->CW,ARNT,CW,0.005524271728019899
ELL<->MPI,ELL,MPI,0.005524271728019899
CEL<->HEEL,CEL,HEEL,0.005524271728019899
NBN<->PURG,NBN,PURG,0.005524271728019899
BCR<->TXN,BCR,TXN,0.005524271728019899
ELL<->MTE,ELL,MTE,0.005524271728019899
CTSB<->MVD,CTSB,MVD,0.005524271728019899
GTT<->MAL,GTT,MAL,0.005524271728019899
MALL<->MVD,MALL,MVD,0.005524271728019899
BID<->GDA,BID,GDA,0.005524271728019899
BCR<->XK,BCR,XK,0.005524271728019899
CBP<->MAL,CBP,MAL,0.005524271728019899
CELL<->RICTOR,CELL,RICTOR,0.005524271728019899
CEL<->HBM,CEL,HBM,0.005524271728019899
FGA<->PK,FGA,PK,0.005524271728019899
CEBPD<->DBP,CEBPD,DBP,0.005524271728019899
TCR<->TNR,TCR,TNR,0.005524271728019899
BF<->BPI,BF,BPI,0.005524271728019899
MENT<->VH,MENT,VH,0.005524271728019899
GGH<->MVD,GGH,MVD,0.005524271728019899
GGH<->MYC,GGH,MYC,0.005524271728019899
LRP<->MTRR,LRP,MTRR,0.005524271728019899
ARNTL<->PURG,ARNTL,PURG,0.005524271728019899
ELL<->MTP,ELL,MTP,0.005524271728019899
CELL<->SKI,CELL,SKI,0.005524271728019899
BID<->SDHD,BID,SDHD,0.005524271728019899
BCR<->TSLP,BCR,TSLP,0.005524271728019899
CEBPD<->DAP,CEBPD,DAP,0.005524271728019899
BCR<->SKI,BCR,SKI,0.005524271728019899
CEL<->HD,CEL,HD,0.005524271728019899
BCR<->SMO,BCR,SMO,0.005524271728019899
GTT<->LRP,GTT,LRP,0.005524271728019899
TAT<->XK,TAT,XK,0.005524271728019899
CEBPD<->CRP,CEBPD,CRP,0.005524271728019899
FH<->PIR,FH,PIR,0.005524271728019899
BID<->CTSB,BID,CTSB,0.005524271728019899
JUN<->LCT,JUN,LCT,0.005524271728019899
BID<->RRAD,BID,RRAD,0.005524271728019899
BCR<->TESMIN,BCR,TESMIN,0.005524271728019899
CCK<->CTH,CCK,CTH,0.005524271728019899
BCR<->TIE,BCR,TIE,0.005524271728019899
ELL<->MSC,ELL,MSC,0.005524271728019899
ELL<->MPO,ELL,MPO,0.005524271728019899
MENT<->TTL,MENT,TTL,0.005524271728019899
BCR<->TNR,BCR,TNR,0.005524271728019899
CCK<->PTP,CCK,PTP,0.005524271728019899
CIR<->HEXA,CIR,HEXA,0.005524271728019899
BID<->SAG,BID,SAG,0.005524271728019899
CEBPD<->CW,CEBPD,CW,0.005524271728019899
GGH<->MSC,GGH,MSC,0.005524271728019899
ELL<->MRP,ELL,MRP,0.005524271728019899
SPIN<->TNR,SPIN,TNR,0.005524271728019899
END<->TIE,END,TIE,0.005524271728019899
CEL<->GA,CEL,GA,0.005524271728019899
MAZ<->SPIN,MAZ,SPIN,0.005524271728019899
CW<->MTRR,CW,MTRR,0.005524271728019899
END<->HTA,END,HTA,0.005524271728019899
BAD<->RRAD,BAD,RRAD,0.005524271728019899
BPI<->SCD,BPI,SCD,0.005524271728019899
CEL<->END,CEL,END,0.005524271728019899
CBP<->ZNF,CBP,ZNF,0.005524271728019899
TNR<->ZNF,TNR,ZNF,0.005524271728019899
END<->HEXA,END,HEXA,0.005524271728019899
GRN<->NOV,GRN,NOV,0.005524271728019899
CEL<->EGFR,CEL,EGFR,0.005524271728019899
BID<->XB,BID,XB,0.005524271728019899
EBP<->TNR,EBP,TNR,0.005524271728019899
MB<->TNR,MB,TNR,0.005524271728019899
BID<->XK,BID,XK,0.005524271728019899
CEL<->EGF,CEL,EGF,0.005524271728019899
TNR<->XG,TNR,XG,0.005524271728019899
CBP<->NOV,CBP,NOV,0.005524271728019899
ARNT<->TTL,ARNT,TTL,0.005524271728019899
ELL<->PREB,ELL,PREB,0.005524271728019899
CBP<->NRM,CBP,NRM,0.005524271728019899
AID<->XK,AID,XK,0.005524271728019899
TNR<->WHITE,TNR,WHITE,0.005524271728019899
MIF<->PIR,MIF,PIR,0.005524271728019899
END<->GRN,END,GRN,0.005524271728019899
FGA<->PAP,FGA,PAP,0.005524271728019899
CEBPD<->LIF,CEBPD,LIF,0.005524271728019899
END<->HUD,END,HUD,0.005524271728019899
ELL<->POLI,ELL,POLI,0.005524271728019899
CEBPD<->KIT,CEBPD,KIT,0.005524271728019899
ELL<->POL,ELL,POL,0.005524271728019899
SMN<->TXN,SMN,TXN,0.005524271728019899
EED<->MAL,EED,MAL,0.005524271728019899
TPA<->VCAN,TPA,VCAN,0.005524271728019899
EBP<->XK,EBP,XK,0.005524271728019899
CEBPD<->KMO,CEBPD,KMO,0.005524271728019899
BID<->TXN,BID,TXN,0.005524271728019899
GLA<->NCSTN,GLA,NCSTN,0.005524271728019899
END<->MSN,END,MSN,0.005524271728019899
CEBPD<->LAT,CEBPD,LAT,0.005524271728019899
CEBPD<->LEP,CEBPD,LEP,0.005524271728019899
CEBPD<->LBH,CEBPD,LBH,0.005524271728019899
ATF<->FADD,ATF,FADD,0.005524271728019899
CEBPD<->LBR,CEBPD,LBR,0.005524271728019899
SCD<->XK,SCD,XK,0.005524271728019899
CIC<->RICTOR,CIC,RICTOR,0.005524271728019899
CBP<->MVD,CBP,MVD,0.005524271728019899
TPA<->TSLP,TPA,TSLP,0.005524271728019899
CEBPD<->LCK,CEBPD,LCK,0.005524271728019899
EBP<->VCAN,EBP,VCAN,0.005524271728019899
CBP<->MYC,CBP,MYC,0.005524271728019899
ATF<->END,ATF,END,0.005524271728019899
CEL<->EBP,CEL,EBP,0.005524271728019899
END<->GAN,END,GAN,0.005524271728019899
GGH<->UNKNOWN,GGH,UNKNOWN,0.005524271728019899
ARNT<->IGH,ARNT,IGH,0.005524271728019899
CEBPD<->LYN,CEBPD,LYN,0.005524271728019899
CF<->EPO,CF,EPO,0.005524271728019899
TNR<->TRO,TNR,TRO,0.005524271728019899
EMB<->ZNF,EMB,ZNF,0.005524271728019899
TNR<->TRIO,TNR,TRIO,0.005524271728019899
EMB<->WIRE,EMB,WIRE,0.005524271728019899
ARNT<->IK,ARNT,IK,0.005524271728019899
CEBPD<->MAF,CEBPD,MAF,0.005524271728019899
CBP<->PGF,CBP,PGF,0.005524271728019899
TNR<->TRE,TNR,TRE,0.005524271728019899
ELL<->PTEN,ELL,PTEN,0.005524271728019899
CEBPD<->MAG,CEBPD,MAG,0.005524271728019899
AID<->TNR,AID,TNR,0.005524271728019899
TNR<->TPR,TNR,TPR,0.005524271728019899
GGH<->VIM,GGH,VIM,0.005524271728019899
EBP<->RICTOR,EBP,RICTOR,0.005524271728019899
CW<->EPO,CW,EPO,0.005524271728019899
TNR<->TPA,TNR,TPA,0.005524271728019899
CEL<->DBP,CEL,DBP,0.005524271728019899
MAF<->RRAD,MAF,RRAD,0.005524271728019899
CEBPD<->MAL,CEBPD,MAL,0.005524271728019899
AID<->TRA,AID,TRA,0.005524271728019899
CBP<->XG,CBP,XG,0.005524271728019899
GGH<->TPA,GGH,TPA,0.005524271728019899
CF<->DCC,CF,DCC,0.005524271728019899
ELL<->PRO,ELL,PRO,0.005524271728019899
TNR<->VIM,TNR,VIM,0.005524271728019899
CF<->CTSB,CF,CTSB,0.005524271728019899
TNR<->VH,TNR,VH,0.005524271728019899
CEBPD<->LRP,CEBPD,LRP,0.005524271728019899
BID<->DBT,BID,DBT,0.005524271728019899
NBN<->VWF,NBN,VWF,0.005524271728019899
TNR<->UNKNOWN,TNR,UNKNOWN,0.005524271728019899
CEL<->DF,CEL,DF,0.005524271728019899
END<->FKHR,END,FKHR,0.005524271728019899
ARNT<->HPR,ARNT,HPR,0.005524271728019899
CEBPD<->LU,CEBPD,LU,0.005524271728019899
MET<->RICTOR,MET,RICTOR,0.005524271728019899
MET<->RRAD,MET,RRAD,0.005524271728019899
CCK<->MALL,CCK,MALL,0.005524271728019899
GLA<->NBN,GLA,NBN,0.005524271728019899
GGH<->TRIO,GGH,TRIO,0.005524271728019899
CF<->EED,CF,EED,0.005524271728019899
CF<->ELL,CF,ELL,0.005524271728019899
CBP<->PC,CBP,PC,0.005524271728019899
NCSTN<->PTC,NCSTN,PTC,0.005524271728019899
CIC<->NBN,CIC,NBN,0.005524271728019899
MET<->PIR,MET,PIR,0.005524271728019899
CEL<->ER,CEL,ER,0.005524271728019899
MALL<->MSC,MALL,MSC,0.005524271728019899
END<->NANOG,END,NANOG,0.005524271728019899
FGA<->MSC,FGA,MSC,0.005524271728019899
GGH<->PRO,GGH,PRO,0.005524271728019899
MET<->NBN,MET,NBN,0.005524271728019899
LRP<->TIE,LRP,TIE,0.005524271728019899
CEBPD<->HF,CEBPD,HF,0.005524271728019899
ELL<->PC,ELL,PC,0.005524271728019899
CEBPD<->HGF,CEBPD,HGF,0.005524271728019899
ARNT<->WHITE,ARNT,WHITE,0.005524271728019899
SAT<->TXN,SAT,TXN,0.005524271728019899
LRP<->TNR,LRP,TNR,0.005524271728019899
END<->SDHD,END,SDHD,0.005524271728019899
CEBPD<->HK,CEBPD,HK,0.005524271728019899
CEBPD<->HLA,CEBPD,HLA,0.005524271728019899
END<->SAG,END,SAG,0.005524271728019899
NBN<->SCD,NBN,SCD,0.005524271728019899
SAT<->VCAN,SAT,VCAN,0.005524271728019899
EED<->LRP,EED,LRP,0.005524271728019899
END<->RRAD,END,RRAD,0.005524271728019899
CEBPD<->HP,CEBPD,HP,0.005524271728019899
END<->RICTOR,END,RICTOR,0.005524271728019899
CEBPD<->HPR,CEBPD,HPR,0.005524271728019899
GGH<->PTC,GGH,PTC,0.005524271728019899
BID<->TESMIN,BID,TESMIN,0.005524271728019899
CCK<->PIR,CCK,PIR,0.005524271728019899
GLA<->PGP,GLA,PGP,0.005524271728019899
LRP<->TESMIN,LRP,TESMIN,0.005524271728019899
CEBPD<->GPCR,CEBPD,GPCR,0.005524271728019899
SMO<->XG,SMO,XG,0.005524271728019899
ELL<->PAM,ELL,PAM,0.005524271728019899
SMO<->WHITE,SMO,WHITE,0.005524271728019899
CCK<->PNOC,CCK,PNOC,0.005524271728019899
GTT<->PDC,GTT,PDC,0.005524271728019899
LRP<->SMO,LRP,SMO,0.005524271728019899
CEBPD<->GGT,CEBPD,GGT,0.005524271728019899
END<->TESMIN,END,TESMIN,0.005524271728019899
MIF<->TNR,MIF,TNR,0.005524271728019899
ELL<->PAP,ELL,PAP,0.005524271728019899
GGH<->PR,GGH,PR,0.005524271728019899
GTT<->PGF,GTT,PGF,0.005524271728019899
MAZ<->PURG,MAZ,PURG,0.005524271728019899
CELL<->VCAN,CELL,VCAN,0.005524271728019899
NBN<->SA,NBN,SA,0.005524271728019899
CW<->FKHR,CW,FKHR,0.005524271728019899
CEBPD<->HBM,CEBPD,HBM,0.005524271728019899
SMO<->VIM,SMO,VIM,0.005524271728019899
ASS<->NBN,ASS,NBN,0.005524271728019899
GLA<->PIR,GLA,PIR,0.005524271728019899
CEBPD<->HDC,CEBPD,HDC,0.005524271728019899
SMO<->UNKNOWN,SMO,UNKNOWN,0.005524271728019899
SMO<->TPA,SMO,TPA,0.005524271728019899
BHMT<->HEXA,BHMT,HEXA,0.005524271728019899
GRN<->MYC,GRN,MYC,0.005524271728019899
CCK<->CEL,CCK,CEL,0.005524271728019899
CF<->CLU,CF,CLU,0.005524271728019899
ELL<->PILOT,ELL,PILOT,0.005524271728019899
SCD<->TNR,SCD,TNR,0.005524271728019899
MIF<->RRAD,MIF,RRAD,0.005524271728019899
BID<->TNR,BID,TNR,0.005524271728019899
MIF<->RICTOR,MIF,RICTOR,0.005524271728019899
END<->NMI,END,NMI,0.005524271728019899
CEBPD<->ITPA,CEBPD,ITPA,0.005524271728019899
FGA<->PC,FGA,PC,0.005524271728019899
AID<->GAN,AID,GAN,0.005524271728019899
SMN<->WAC,SMN,WAC,0.005524271728019899
ELL<->PGR,ELL,PGR,0.005524271728019899
MAL<->PTP,MAL,PTP,0.005524271728019899
ELL<->PNN,ELL,PNN,0.005524271728019899
CCK<->CEBPD,CCK,CEBPD,0.005524271728019899
MET<->PGP,MET,PGP,0.005524271728019899
SCD<->TXN,SCD,TXN,0.005524271728019899
END<->NCSTN,END,NCSTN,0.005524271728019899
CF<->CRK,CF,CRK,0.005524271728019899
GTT<->REST,GTT,REST,0.005524271728019899
CEBPD<->JUN,CEBPD,JUN,0.005524271728019899
BID<->TSLP,BID,TSLP,0.005524271728019899
LRP<->XK,LRP,XK,0.005524271728019899
ATF<->GA,ATF,GA,0.005524271728019899
ELL<->PDC,ELL,PDC,0.005524271728019899
CEL<->FADD,CEL,FADD,0.005524271728019899
AID<->FKHR,AID,FKHR,0.005524271728019899
CEBPD<->HRG,CEBPD,HRG,0.005524271728019899
CIC<->TXN,CIC,TXN,0.005524271728019899
GTT<->PR,GTT,PR,0.005524271728019899
CELL<->XK,CELL,XK,0.005524271728019899
GTT<->PRO,GTT,PRO,0.005524271728019899
SCD<->SKI,SCD,SKI,0.005524271728019899
CEBPD<->IGH,CEBPD,IGH,0.005524271728019899
FGA<->PDC,FGA,PDC,0.005524271728019899
CEBPD<->IK,CEBPD,IK,0.005524271728019899
CEBPD<->IMPACT,CEBPD,IMPACT,0.005524271728019899
TPA<->XB,TPA,XB,0.005524271728019899
CBP<->MSC,CBP,MSC,0.005524271728019899
NBN<->SCT,NBN,SCT,0.005524271728019899
ELL<->PGF,ELL,PGF,0.005524271728019899
GGH<->REST,GGH,REST,0.005524271728019899
LRP<->XB,LRP,XB,0.005524271728019899
TPA<->XK,TPA,XK,0.005524271728019899
CW<->FGA,CW,FGA,0.005524271728019899
MAF<->TNR,MAF,TNR,0.005524271728019899
BID<->TIE,BID,TIE,0.005524271728019899
CF<->CIT,CF,CIT,0.005524271728019899
CTSB<->PC,CTSB,PC,0.005524271728019899
FKHR<->SSB,FKHR,SSB,0.005524271728019899
RHO<->RRAD,RHO,RRAD,0.005524271728019899
ADC<->ELL,ADC,ELL,0.005524271728019899
PGP<->TPA,PGP,TPA,0.005524271728019899
ER<->HEXA,ER,HEXA,0.005524271728019899
FKHR<->NET,FKHR,NET,0.005524271728019899
PGP<->TCR,PGP,TCR,0.005524271728019899
HRK<->IK,HRK,IK,0.005524271728019899
CTH<->MSC,CTH,MSC,0.005524271728019899
BAX<->VCAN,BAX,VCAN,0.005524271728019899
BAD<->XK,BAD,XK,0.005524271728019899
PGP<->SMN,PGP,SMN,0.005524271728019899
ER<->MENT,ER,MENT,0.005524271728019899
FKHR<->NGF,FKHR,NGF,0.005524271728019899
DF<->SKI,DF,SKI,0.005524271728019899
JUN<->TIE,JUN,TIE,0.005524271728019899
PGP<->SCL,PGP,SCL,0.005524271728019899
JUN<->TNR,JUN,TNR,0.005524271728019899
CAST<->ELL,CAST,ELL,0.005524271728019899
PGP<->SA,PGP,SA,0.005524271728019899
BPI<->MB,BPI,MB,0.005524271728019899
ADC<->EPO,ADC,EPO,0.005524271728019899
PGP<->RHD,PGP,RHD,0.005524271728019899
CAST<->EPO,CAST,EPO,0.005524271728019899
DF<->TNR,DF,TNR,0.005524271728019899
ER<->GAN,ER,GAN,0.005524271728019899
FKHR<->NCA,FKHR,NCA,0.005524271728019899
BCR<->CIT,BCR,CIT,0.005524271728019899
HRG<->TNR,HRG,TNR,0.005524271728019899
BCR<->CEL,BCR,CEL,0.005524271728019899
CAST<->GAN,CAST,GAN,0.005524271728019899
GAG<->PIR,GAG,PIR,0.005524271728019899
JUN<->SMO,JUN,SMO,0.005524271728019899
GAG<->PGP,GAG,PGP,0.005524271728019899
BPI<->MPI,BPI,MPI,0.005524271728019899
FEV<->RICTOR,FEV,RICTOR,0.005524271728019899
BCR<->CBP,BCR,CBP,0.005524271728019899
BPI<->MNT,BPI,MNT,0.005524271728019899
CAST<->FKHR,CAST,FKHR,0.005524271728019899
BCR<->BPI,BCR,BPI,0.005524271728019899
ER<->FAP,ER,FAP,0.005524271728019899
PGP<->XG,PGP,XG,0.005524271728019899
BPI<->MLL,BPI,MLL,0.005524271728019899
ER<->FKHR,ER,FKHR,0.005524271728019899
CAST<->FAP,CAST,FAP,0.005524271728019899
PGP<->VIM,PGP,VIM,0.005524271728019899
AFP<->DCC,AFP,DCC,0.005524271728019899
BPI<->MAX,BPI,MAX,0.005524271728019899
PGF<->RICTOR,PGF,RICTOR,0.005524271728019899
PGF<->TESMIN,PGF,TESMIN,0.005524271728019899
ER<->RRAD,ER,RRAD,0.005524271728019899
HRK<->MAX,HRK,MAX,0.005524271728019899
PGF<->TSLP,PGF,TSLP,0.005524271728019899
GAG<->NBN,GAG,NBN,0.005524271728019899
FKHR<->NTM,FKHR,NTM,0.005524271728019899
LBH<->XK,LBH,XK,0.005524271728019899
PGF<->TNR,PGF,TNR,0.005524271728019899
PGF<->TIE,PGF,TIE,0.005524271728019899
ISCU<->ZNF,ISCU,ZNF,0.005524271728019899
HRK<->MSC,HRK,MSC,0.005524271728019899
DF<->RRAD,DF,RRAD,0.005524271728019899
BAX<->RICTOR,BAX,RICTOR,0.005524271728019899
HRK<->MYC,HRK,MYC,0.005524271728019899
CAST<->CLU,CAST,CLU,0.005524271728019899
PGF<->SMO,PGF,SMO,0.005524271728019899
HRK<->NRM,HRK,NRM,0.005524271728019899
BMF<->CBP,BMF,CBP,0.005524271728019899
LBH<->TNR,LBH,TNR,0.005524271728019899
MTE<->TNR,MTE,TNR,0.005524271728019899
PGF<->SAG,PGF,SAG,0.005524271728019899
MTE<->RRAD,MTE,RRAD,0.005524271728019899
PGF<->VCAN,PGF,VCAN,0.005524271728019899
MTE<->RICTOR,MTE,RICTOR,0.005524271728019899
DF<->PIR,DF,PIR,0.005524271728019899
MTE<->PIR,MTE,PIR,0.005524271728019899
PGP<->PTC,PGP,PTC,0.005524271728019899
PGP<->PROTHROMBIN,PGP,PROTHROMBIN,0.005524271728019899
AE<->PIR,AE,PIR,0.005524271728019899
BLM<->XG,BLM,XG,0.005524271728019899
FKHR<->NODAL,FKHR,NODAL,0.005524271728019899
BPI<->MAL,BPI,MAL,0.005524271728019899
BLM<->ZNF,BLM,ZNF,0.005524271728019899
BAK<->BPI,BAK,BPI,0.005524271728019899
PGP<->PNP,PGP,PNP,0.005524271728019899
PGP<->PML,PGP,PML,0.005524271728019899
FKHR<->NOV,FKHR,NOV,0.005524271728019899
PGP<->PK,PGP,PK,0.005524271728019899
ER<->PIR,ER,PIR,0.005524271728019899
JUN<->TSLP,JUN,TSLP,0.005524271728019899
PGF<->XK,PGF,XK,0.005524271728019899
FKHR<->NRM,FKHR,NRM,0.005524271728019899
PGF<->XB,PGF,XB,0.005524271728019899
BPI<->MAF,BPI,MAF,0.005524271728019899
BCR<->CLU,BCR,CLU,0.005524271728019899
AURKB<->HLA,AURKB,HLA,0.005524271728019899
BPI<->MPO,BPI,MPO,0.005524271728019899
AURKB<->GA,AURKB,GA,0.005524271728019899
ALK<->TRIO,ALK,TRIO,0.005524271728019899
GAG<->VCAN,GAG,VCAN,0.005524271728019899
JUN<->SAG,JUN,SAG,0.005524271728019899
GAG<->TXN,GAG,TXN,0.005524271728019899
PILOT<->SKI,PILOT,SKI,0.005524271728019899
CPE<->XB,CPE,XB,0.005524271728019899
ALK<->UNKNOWN,ALK,UNKNOWN,0.005524271728019899
CPE<->XK,CPE,XK,0.005524271728019899
AGL<->BAK,AGL,BAK,0.005524271728019899
AURKB<->GAA,AURKB,GAA,0.005524271728019899
ADC<->CLU,ADC,CLU,0.005524271728019899
LBR<->TNR,LBR,TNR,0.005524271728019899
PILOT<->RRAD,PILOT,RRAD,0.005524271728019899
PILOT<->RICTOR,PILOT,RICTOR,0.005524271728019899
ALK<->VIM,ALK,VIM,0.005524271728019899
GAG<->TNR,GAG,TNR,0.005524271728019899
BCR<->FOV,BCR,FOV,0.005524271728019899
BCR<->FKHR,BCR,FKHR,0.005524271728019899
ALK<->WHITE,ALK,WHITE,0.005524271728019899
BCR<->FGA,BCR,FGA,0.005524271728019899
AURKB<->FADD,AURKB,FADD,0.005524271728019899
BPI<->MVD,BPI,MVD,0.005524271728019899
GAG<->XK,GAG,XK,0.005524271728019899
JUN<->RRAD,JUN,RRAD,0.005524271728019899
PIR<->PNP,PIR,PNP,0.005524271728019899
PIR<->PNN,PIR,PNN,0.005524271728019899
PIR<->PML,PIR,PML,0.005524271728019899
ADA<->XK,ADA,XK,0.005524271728019899
PIR<->PK,PIR,PK,0.005524271728019899
CPE<->TIE,CPE,TIE,0.005524271728019899
EPO<->XIAP,EPO,XIAP,0.005524271728019899
